Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,y
Female,25.17474680873578,1.6313265815662874,102.75159805007692,yes,yes,2.608417730421407,1.3915822695785929,Sometimes,no,1.1957911347892964,no,0.0,1.6084177304214071,Sometimes,Motorbike,Obesity_Type_II
Male,39.32803975897559,1.783280397589756,96.4920596384634,yes,no,2.0,3.0,Sometimes,no,2.8359801205122057,no,1.1640198794877945,0.1640198794877941,Frequently,Automobile,Obesity_Type_I
Male,22.34130636838105,1.74,93.82934681580949,yes,yes,2.0,3.0,Sometimes,no,1.6586936316189451,no,0.341306368381055,0.341306368381055,Sometimes,Motorbike,Obesity_Type_I
Male,21.90876642136813,1.7672808394657968,105.0,yes,yes,2.454383210684065,3.0,Frequently,no,1.454383210684065,no,0.454383210684065,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,23.016587828927857,1.4803317565785572,60.04976348678357,yes,yes,2.0,1.0,Sometimes,yes,1.016587828927856,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,25.12872695834257,1.630099385555802,102.66339333682326,yes,yes,2.6237576805524774,1.3762423194475226,Sometimes,no,1.1881211597237613,no,0.0,1.6237576805524774,Sometimes,Motorbike,Obesity_Type_II
Female,16.5637095495468,1.612818547747734,65.8455643243202,yes,yes,1.2818547747734,1.0,Sometimes,no,1.7181452252266,no,0.0,0.5637095495467999,no,Public_Transportation,Overweight_Level_I
Male,17.0,1.74,56.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Normal_Weight
Male,21.50506646284981,1.7779920053501923,146.2738682207702,yes,yes,3.0,3.0,Frequently,no,2.4381333078562264,no,1.1237333842875472,0.5618666921437736,Sometimes,Motorbike,Obesity_Type_III
Male,23.52455450398905,1.7541797038198084,98.73772274800548,yes,no,2.0,2.262277251994526,Sometimes,no,2.631138625997263,no,1.893415877991789,2.0,no,Public_Transportation,Obesity_Type_I
Male,22.11973558778377,1.729595372786216,99.44013220610812,yes,yes,2.0,1.5598677938918857,Sometimes,no,2.279933896945943,no,0.8398016908378285,2.0,no,Public_Transportation,Obesity_Type_I
Male,35.05518230969978,1.7801839410323326,104.94481769030024,yes,yes,2.9908029483833705,1.0183941032332593,no,no,2.9908029483833705,no,2.9908029483833705,1.0,Frequently,Automobile,Obesity_Type_I
Male,22.02418611659856,1.72,75.51209305829929,yes,no,2.512093058299281,3.512093058299281,Frequently,no,1.0,no,0.487906941700719,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,24.913340520575225,1.6885248113349005,120.28577853061392,yes,no,3.0,3.0,Sometimes,no,2.864167565071903,no,0.2716648698561938,0.1358324349280969,no,Automobile,Obesity_Type_III
Female,23.0,1.745027514941076,54.50825448232284,no,no,2.5027514941076143,3.0,Frequently,no,1.5027514941076143,no,2.4972485058923857,0.9944970117847708,Sometimes,Public_Transportation,Insufficient_Weight
Male,29.30866922014227,1.6879422051990516,90.0,yes,no,2.1028897400474227,2.794220519905154,Sometimes,no,2.8971102599525773,no,1.102889740047423,0.0,Sometimes,Automobile,Obesity_Type_I
Female,19.34873285800998,1.5365126714199002,42.0,no,yes,3.0,1.0,Sometimes,no,1.8256335709950084,no,0.0,0.8256335709950086,no,Public_Transportation,Insufficient_Weight
Female,41.911026959780784,1.579110269597808,80.0,yes,yes,2.0,1.955513479890392,Sometimes,no,2.477756739945196,no,1.0444865201096087,0.0,no,Public_Transportation,Obesity_Type_I
Male,21.659678155560805,1.728187471472019,140.52035636939786,yes,yes,3.0,3.0,Frequently,no,1.5425402305548994,no,1.0850804611097986,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,19.0,1.8,60.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Normal_Weight
Male,30.40340964206645,1.7579829517896677,113.6136385682658,yes,yes,1.4034096420664497,3.0,no,yes,2.201704821033225,yes,0.0,0.4034096420664497,Frequently,Automobile,Obesity_Type_II
Male,34.0,1.78,73.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,1.0,Sometimes,Automobile,Normal_Weight
Male,27.226188170188674,1.7710952473192454,112.55476236596226,yes,yes,1.2773811829811326,3.0,Sometimes,yes,2.0,yes,0.0,0.2773811829811327,Sometimes,Bike,Obesity_Type_II
Male,20.49938032949195,1.7980024786820323,113.9001239341016,yes,yes,1.950061967050805,3.0,Frequently,no,2.0,no,0.0,0.9500619670508048,no,Public_Transportation,Obesity_Type_II
Female,34.859623756384856,1.6714037624361513,74.42691749574342,no,yes,3.0,1.5730825042565688,Sometimes,no,1.2865412521282844,no,0.2865412521282844,0.0,Sometimes,Automobile,Overweight_Level_I
Male,22.0,1.6014886332848317,66.14886332848315,no,yes,2.8511366715168567,3.148863328483144,Sometimes,no,2.148863328483144,no,2.8511366715168567,0.2977266569662862,no,Bike,Overweight_Level_I
Male,18.0,1.8,72.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,3.0,0.0,Sometimes,Automobile,Normal_Weight
Female,20.0,1.67,60.0,no,yes,3.0,3.0,no,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,23.037552705057887,1.4807510541011577,60.11265811517367,yes,yes,2.0,1.0,Sometimes,yes,1.0375527050578888,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,26.0,1.5656108395439243,102.56108395439244,yes,yes,3.0,3.0,Sometimes,yes,1.1122167908784857,no,0.0,0.9438916045607572,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.951368067137093,1.7024315966431454,50.0,no,yes,1.0486319328629077,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,16.107826821390226,1.831373854288782,45.0,yes,yes,3.0,3.0,Always,no,3.0,no,2.964057726203258,1.928115452406516,Sometimes,Walking,Insufficient_Weight
Male,17.867072318580103,1.7433536159290053,85.0,yes,no,2.0,3.0,Sometimes,no,2.867072318580104,no,1.0,0.1329276814198963,Sometimes,Public_Transportation,Overweight_Level_II
Female,36.00919705161663,1.6502759115484988,80.02759115484989,yes,yes,2.0,2.981605896766741,Sometimes,no,1.0091970516166295,no,0.0,1.9816058967667407,no,Automobile,Overweight_Level_II
Male,18.586421543396128,1.797592646301884,106.82715691320774,yes,no,2.0,3.0,Sometimes,no,3.0,no,1.586421543396129,0.0,no,Public_Transportation,Obesity_Type_I
Female,20.32386033446866,1.621079534448229,45.0,no,yes,3.0,3.0,Frequently,no,1.2159068896457734,no,1.1079534448228867,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,23.0,1.6050847824005827,82.83050725331391,yes,yes,2.8305072533139075,2.661014506627815,Frequently,no,2.8305072533139075,no,2.4915217599417225,0.0,no,Public_Transportation,Obesity_Type_I
Female,36.51561934417966,1.620718851804766,80.0,yes,no,2.8968761311640674,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,21.367783132719254,1.7489665060184223,78.36778313271925,yes,yes,2.632216867280747,1.0,Sometimes,no,2.0,no,2.2644337345614938,0.0,Sometimes,Walking,Overweight_Level_I
Male,23.0,1.62,58.0,no,no,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Male,20.788121825137697,1.7968118020901356,151.74057108332505,yes,yes,3.0,3.0,Frequently,no,2.348515228142212,no,1.302969543715576,0.651484771857788,Sometimes,Motorbike,Obesity_Type_III
Male,20.059301156712014,1.7288139768657598,100.0,yes,yes,2.0,1.940698843287987,Sometimes,no,2.0,no,0.940698843287987,1.059301156712013,no,Public_Transportation,Obesity_Type_I
Male,27.929676836916908,1.6915137118615615,50.0,yes,yes,2.308104802307307,3.308104802307307,Always,no,2.691895197692693,no,0.0,1.3837903953853865,no,Public_Transportation,Insufficient_Weight
Male,29.0,1.6687911018696688,89.69701574099527,yes,no,1.697015740995268,3.0,Sometimes,no,2.394031481990536,no,0.697015740995268,0.0,Sometimes,Bike,Obesity_Type_I
Male,18.0,1.73,70.0,no,yes,3.0,3.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,39.1031474091783,1.5526456839388114,80.0,yes,yes,2.0,3.0,Frequently,no,1.6322841969405664,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,41.0,1.75,117.33199426641065,yes,yes,2.0,2.8329985666026625,Sometimes,no,1.9164992833013312,no,0.0835007166986687,0.0,Sometimes,Bike,Obesity_Type_II
Female,20.0,1.66,60.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Walking,Normal_Weight
Male,39.36555559959757,1.7836555559959757,96.54833339939636,yes,no,2.0,3.0,Sometimes,no,2.817222200201216,no,1.1827777997987845,0.1827777997987841,Frequently,Automobile,Obesity_Type_I
Male,20.0,1.78,68.0,no,no,2.0,1.0,Frequently,no,3.0,yes,2.0,1.0,no,Public_Transportation,Normal_Weight
Female,23.41850889377933,1.660032780366051,124.91073356770843,yes,yes,3.0,3.0,Sometimes,yes,1.3226863882775837,no,0.6453727765551673,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,17.0,1.53,55.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Public_Transportation,Normal_Weight
Female,22.96119056382392,1.6288357169147174,82.0,yes,yes,1.9611905638239144,1.0,Sometimes,no,2.0,no,0.0,0.0776188723521715,no,Public_Transportation,Obesity_Type_I
Male,39.403044105982495,1.75,118.35487908755944,yes,yes,2.1774395437797227,3.0,Sometimes,no,2.1774395437797227,no,0.0,0.3548790875594456,Sometimes,Bike,Obesity_Type_II
Male,21.02183108941036,1.7529040452853486,146.18124908148306,yes,yes,3.0,3.0,Frequently,no,1.6222711138237051,no,1.2445422276474103,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,22.5247249120152,1.642870873680228,70.0,yes,no,2.0,1.0,Sometimes,no,2.2376375439924,no,0.2376375439923996,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,39.2428131098176,1.75,118.39048597559608,yes,yes,2.1952429877980446,3.0,Sometimes,no,2.1952429877980446,no,0.0,0.390485975596089,Sometimes,Bike,Obesity_Type_II
Female,26.0,1.5615304540290385,102.15304540290384,yes,yes,3.0,3.0,Sometimes,yes,1.0306090805807695,no,0.0,0.9846954597096153,Sometimes,Public_Transportation,Obesity_Type_III
Male,24.296824391949468,1.5770317560805054,64.16254048644042,no,yes,3.0,2.081270243220213,Sometimes,no,1.5406351216101064,no,2.081270243220213,0.0,no,Motorbike,Overweight_Level_I
Female,18.0,1.7304195641166382,50.67599031370308,no,no,2.337995156851536,3.0,Sometimes,no,2.0,no,0.3379951568515358,1.0,Sometimes,Walking,Insufficient_Weight
Female,18.366470289239107,1.5716764855380447,40.73294057847821,yes,yes,2.366470289239105,1.0,Frequently,no,1.3664702892391052,no,0.0,1.6335297107608948,no,Public_Transportation,Insufficient_Weight
Female,18.613264653699463,1.5061326465369946,58.61326465369946,yes,yes,2.6132646536994626,3.0,Frequently,no,1.0,no,0.6132646536994626,1.2265293073989252,Sometimes,Walking,Overweight_Level_I
Male,19.1006956281802,1.762662029145465,87.36689854272673,yes,yes,2.633101457273268,3.0,Sometimes,no,2.366898542726732,no,1.733797085453464,0.6331014572732679,Frequently,Public_Transportation,Overweight_Level_II
Female,24.4427793884124,1.6118074503576638,101.34866049445708,yes,yes,2.8524068705292023,1.1475931294707975,Sometimes,no,1.0737965647353989,no,0.0,1.8524068705292025,Sometimes,Public_Transportation,Obesity_Type_II
Male,32.09534046296507,1.8620621271604656,99.45232976851749,yes,yes,2.0,2.698446820988356,Sometimes,yes,2.698446820988356,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,19.0,1.8,85.19566832130201,yes,yes,2.9021658393489984,3.0978341606510016,Sometimes,no,2.0,no,1.0978341606510016,1.0,Sometimes,Walking,Overweight_Level_I
Male,21.860090428963915,1.811160542573784,116.60412660054948,yes,yes,2.372018085792784,3.0,Frequently,no,2.372018085792784,no,0.7440361715855663,0.6279819142072168,no,Public_Transportation,Obesity_Type_II
Female,18.284840494377463,1.5757579752811266,40.56968098875493,yes,yes,2.284840494377468,1.0,Frequently,no,1.2848404943774676,no,0.0,1.7151595056225324,no,Public_Transportation,Insufficient_Weight
Male,27.46168884685824,1.9002575799200083,128.58982713714346,yes,no,2.2820345725713063,2.435930854857387,Frequently,yes,1.0,no,0.7179654274286935,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.03091323305773,1.5406182646611548,71.0463698495866,no,no,3.0,3.984543383471133,Frequently,no,2.0,no,1.0309132330577349,1.0,no,Public_Transportation,Overweight_Level_II
Female,22.0,1.6,82.0,yes,yes,1.0,1.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.6404923398453115,69.36615598968744,yes,no,2.0,2.366155989687445,Sometimes,no,1.6830779948437224,no,0.0,0.6338440103125553,no,Public_Transportation,Overweight_Level_I
Female,26.0,1.6222012409877746,108.22012409877746,yes,no,3.0,3.0,Sometimes,no,2.244024819755491,no,0.0,0.3779875901222544,no,Bike,Obesity_Type_III
Male,22.762364167463858,1.7618817916268072,120.59408958134036,yes,yes,2.118817916268072,2.762364167463856,Sometimes,yes,1.881182083731928,no,1.7623641674638562,0.8811820837319281,Sometimes,Public_Transportation,Obesity_Type_II
Male,23.0,1.7355055770345724,93.5749070494238,no,yes,2.0,3.0,Frequently,yes,1.049938032949195,no,0.9500619670508048,1.0,Frequently,Automobile,Obesity_Type_I
Female,40.45936487838989,1.5508127024322025,80.0,yes,yes,2.0,1.918729756779787,Frequently,no,1.5406351216101064,no,1.081270243220213,0.0,no,Motorbike,Obesity_Type_I
Male,27.420415312341696,1.754204153123417,81.4204153123417,no,no,1.5265282292194344,3.4734717707805656,Sometimes,no,2.4734717707805656,no,1.0530564584388686,0.4734717707805657,no,Bike,Overweight_Level_I
Female,18.23000644690139,1.502300064469014,58.23000644690139,no,yes,2.230006446901389,3.0,Sometimes,no,1.0,no,0.2300064469013891,0.4600128938027783,no,Public_Transportation,Overweight_Level_I
Female,19.662004843148463,1.6432400968629692,75.33799515685153,yes,yes,3.0,1.6759903137030716,Sometimes,no,2.337995156851536,no,1.3379951568515358,1.0,no,Motorbike,Overweight_Level_II
Male,19.0,1.8,85.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Walking,Overweight_Level_I
Female,16.0,1.57,49.0,no,yes,2.0,4.0,Always,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.18929871608788,1.7928394807413182,105.18929871608788,yes,yes,2.0,3.0,Always,no,1.1892987160878723,no,0.0,0.0946493580439362,Sometimes,Public_Transportation,Obesity_Type_I
Female,22.48790694170072,1.6946372082510217,51.02418611659856,no,yes,2.512093058299281,3.0,Frequently,no,2.487906941700719,no,0.0,1.487906941700719,no,Public_Transportation,Insufficient_Weight
Male,29.297281535394585,1.780888211024062,120.38610263780078,yes,no,3.0,3.0,Sometimes,no,3.0,no,0.7722052756015485,1.2277947243984515,no,Motorbike,Obesity_Type_II
Male,34.070058022112505,1.75,119.53998710619722,yes,no,2.769993553098611,3.0,Sometimes,no,2.769993553098611,no,0.0,1.5399871061972217,no,Automobile,Obesity_Type_II
Male,17.179309275725128,1.7882069072427489,56.88046048284991,yes,yes,2.0,4.0,Frequently,no,2.0597697585750425,no,2.0,1.0597697585750423,no,Public_Transportation,Insufficient_Weight
Female,20.0,1.5,44.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight
Female,17.38499277330083,1.761500722669917,50.0,no,yes,2.2300144533983395,3.61500722669917,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,45.20621271604658,1.613569893055524,81.05543612654076,yes,no,2.150776589505822,2.698446820988356,Sometimes,yes,2.849223410494178,no,0.0,0.0,no,Motorbike,Obesity_Type_I
Male,27.77249978170704,1.7577249978170704,81.77249978170703,no,yes,1.4091667394309892,3.5908332605690108,Frequently,no,2.5908332605690108,no,0.8183334788619785,0.5908332605690108,no,Bike,Overweight_Level_I
Male,21.0,1.75,72.0,yes,yes,1.0,3.0,Frequently,no,3.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,17.69701574099527,1.7302984259004732,50.0,no,yes,1.605968518009464,3.302984259004732,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,24.48120937825664,1.7259395310871684,83.51879062174336,no,yes,3.0,3.0,no,no,2.481209378256634,yes,1.962418756513268,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,25.34724655679808,1.6771347778840504,116.97724500441466,yes,no,3.0,3.0,Sometimes,no,2.9184058195997595,no,0.1631883608004807,0.0815941804002403,no,Automobile,Obesity_Type_III
Male,18.0,1.72,55.0,no,yes,2.0,4.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.048850278532523,1.7637176801885213,142.1275166261895,yes,no,3.0,3.0,Sometimes,no,2.5061062848165654,no,0.9877874303668692,0.4938937151834346,no,Bike,Obesity_Type_III
Male,23.0,1.745061600901061,105.12654002252653,yes,yes,2.9367299887367344,3.0,Sometimes,no,2.0632700112632656,no,0.9367299887367344,0.0632700112632654,Sometimes,Public_Transportation,Obesity_Type_I
Male,23.0,1.7610140297366184,90.0,no,yes,2.9492985131690848,3.0,Sometimes,no,1.0253507434154576,no,0.0,0.050701486830915,no,Public_Transportation,Overweight_Level_II
Female,36.35594324230114,1.6235930216385792,80.0,yes,no,2.928811351539771,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,17.428184148317314,1.62,68.57181585168269,yes,yes,2.5718158516826857,1.0,Frequently,no,1.5718158516826857,yes,0.5718158516826857,2.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21.0,1.55,49.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,3.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,19.0,1.8,86.67196024102441,yes,yes,2.1640198794877943,3.8359801205122057,Sometimes,no,2.0,no,1.8359801205122053,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,18.0,1.57,50.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,18.0,1.6246258846909432,83.98503538763772,yes,yes,2.0,3.0,Sometimes,no,1.507482306181136,yes,1.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,19.674600301840734,1.6134920060368148,45.0,no,yes,3.0,3.0,Sometimes,no,1.6507993963185357,no,1.3253996981592675,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,23.215044312236824,1.8221504431223683,106.85663712517544,no,yes,2.0716814374122747,3.0,Sometimes,no,3.0,no,0.1433628748245492,1.0716814374122747,Sometimes,Public_Transportation,Obesity_Type_I
Male,39.64487127631544,1.7932243563815773,90.64487127631544,no,no,2.0,1.0,Sometimes,no,2.3224356381577174,no,0.3224356381577176,0.0,Sometimes,Motorbike,Overweight_Level_II
Male,19.0,1.71,71.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,24.715245406159084,1.8314237729692049,121.28475459384092,yes,no,3.0,2.8576227030795422,Sometimes,no,2.8576227030795422,no,1.857622703079542,0.0,Sometimes,Walking,Obesity_Type_II
Male,16.37469907131237,1.81939155107782,45.0,yes,yes,3.0,3.0,Always,no,2.812650464343815,no,2.812650464343815,1.812650464343815,Sometimes,Walking,Insufficient_Weight
Female,18.0,1.7029398108906528,50.44097163359792,no,no,2.0,3.0,Sometimes,no,2.0,no,0.0,1.14699054453264,Sometimes,Walking,Insufficient_Weight
Female,26.0,1.633164775529964,109.3164775529964,yes,no,3.0,3.0,Sometimes,no,2.4632955105992806,no,0.0,0.2683522447003598,no,Bike,Obesity_Type_III
Female,20.0,1.62,45.0,no,yes,3.0,3.0,Frequently,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,21.22012445414237,1.7345912882100336,50.44024890828475,yes,no,3.0,3.779875545857624,Frequently,no,1.220124454142376,no,0.7798755458576239,0.2201244541423761,no,Walking,Insufficient_Weight
Female,26.0,1.5950078407694677,105.50078407694676,yes,yes,3.0,3.0,Sometimes,yes,1.7001568153893514,no,0.0,0.6499215923053243,Sometimes,Motorbike,Obesity_Type_III
Male,18.5255018250064,1.72372490874968,50.0,no,yes,1.4744981749936,4.0,Frequently,no,1.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,19.96665481904367,1.8369989337139303,103.86661927617467,yes,no,2.0,3.0,Sometimes,no,2.966654819043669,no,2.966654819043669,0.0,no,Motorbike,Obesity_Type_I
Female,21.16469750441076,1.72,80.32939500882152,yes,yes,2.0,2.670604991178476,Frequently,no,2.0,yes,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,25.83608422897207,1.6643027889894833,113.24985775408796,yes,no,3.0,3.0,Sometimes,no,2.9795105286215087,no,0.0409789427569828,0.0204894713784914,no,Automobile,Obesity_Type_III
Male,41.0,1.75,111.38635456056676,yes,no,2.0,1.3465886401416916,Sometimes,no,1.1732943200708457,no,0.8267056799291542,0.0,Frequently,Automobile,Obesity_Type_II
Male,21.82844883745308,1.802426732561796,105.82844883745308,yes,yes,2.0,3.0,Frequently,no,1.8284488374530727,no,0.0,0.4142244187265367,Sometimes,Public_Transportation,Obesity_Type_I
Male,27.72642253362764,1.7572642253362765,81.72642253362764,no,yes,1.424525822124121,3.575474177875879,Frequently,no,2.575474177875879,no,0.8490516442482421,0.575474177875879,no,Bike,Overweight_Level_I
Male,19.0,1.8038127768904293,87.0,yes,yes,2.0,3.8093611554785136,Sometimes,no,2.0,no,1.6187223109570272,0.8093611554785136,Sometimes,Public_Transportation,Overweight_Level_I
Male,22.748217704174635,1.7949643540834928,89.94964354083493,yes,yes,1.2517822958253642,2.496435408349272,Frequently,no,2.0,no,0.0,1.4964354083492717,Frequently,Public_Transportation,Overweight_Level_II
Female,22.10606277632436,1.7622158521214857,141.69127133052675,yes,no,3.0,3.0,Sometimes,no,2.5132578470405447,no,0.9734843059189102,0.4867421529594551,no,Bike,Obesity_Type_III
Female,15.032512954440897,1.649458117425985,85.96748704555911,yes,yes,2.9891623485197014,3.0,Sometimes,no,1.0108376514802984,no,2.978324697039404,1.9783246970394035,no,Walking,Obesity_Type_I
Female,51.73252436925401,1.686352605035282,86.82978823497983,yes,yes,2.9756840335685464,1.0486319328629077,Sometimes,yes,1.9756840335685464,no,0.0,0.0,no,Automobile,Obesity_Type_I
Male,17.0,1.8645472295907168,59.29094459181434,no,no,2.645472295907168,3.0,Sometimes,no,2.0,no,2.645472295907168,1.0,no,Walking,Insufficient_Weight
Male,20.381081396074485,1.7777330959021138,151.86790260983892,yes,yes,3.0,3.0,Frequently,no,1.7023648254906891,no,1.4047296509813785,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,20.0,1.6,50.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Automobile,Normal_Weight
Male,19.277547884738496,1.8860812250160044,117.77547884738496,no,no,2.0,3.0,Frequently,no,3.0,yes,1.0,1.722452115261505,no,Public_Transportation,Obesity_Type_I
Male,21.10147154286604,1.756955853714019,78.10147154286604,yes,yes,2.898528457133968,1.0,Sometimes,no,2.0,no,2.797056914267936,0.0,Sometimes,Walking,Overweight_Level_I
Male,22.88966761832184,1.7518388730279697,119.77933523664367,yes,yes,2.0,3.0,Sometimes,yes,2.0,no,1.9264450788812224,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,17.0,1.79571005972625,57.57100597262498,no,yes,2.0,3.428994027375018,Frequently,no,2.0,no,2.0,1.0,no,Walking,Insufficient_Weight
Female,19.10278424204668,1.6341113696818668,76.20556848409335,yes,no,2.897215757953327,2.7944315159066537,Frequently,yes,3.0,no,1.7944315159066535,0.8972157579533268,Sometimes,Automobile,Overweight_Level_II
Female,19.02821791727904,1.6305643583455809,75.97178208272096,yes,no,3.0,2.9435641654419213,Frequently,yes,2.971782082720961,no,1.971782082720961,1.0,Sometimes,Automobile,Overweight_Level_II
Female,22.31522578460069,1.65,89.31522578460068,yes,yes,2.3423871076996567,2.3152257846006865,Sometimes,no,3.0,no,0.6847742153993133,1.0,no,Public_Transportation,Obesity_Type_I
Female,24.283287042333008,1.7050637151387584,125.08993630221082,yes,no,3.0,3.0,Sometimes,no,2.785410880291626,no,0.4291782394167482,0.2145891197083741,no,Bike,Obesity_Type_III
Female,39.75435533895749,1.5624216038987653,80.0,yes,yes,2.249128932208502,3.0,Always,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,21.0,1.82,72.0,yes,yes,1.0,3.0,Frequently,no,3.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Female,21.86338279332905,1.6329507418999358,69.43169139666453,yes,yes,1.4316913966645284,2.1366172066709432,Frequently,no,2.0,no,0.0,0.5683086033354716,no,Public_Transportation,Overweight_Level_I
Male,21.0,1.8,75.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,24.615850098052217,1.7,81.84755029415665,yes,yes,2.0,3.0,Frequently,no,2.3841499019477834,no,0.0,0.6158500980522165,Sometimes,Public_Transportation,Overweight_Level_II
Female,24.178139940709645,1.6053441982212893,99.16395044467768,yes,yes,3.0,1.5344198221289314,Sometimes,no,1.0,no,0.3562798814192875,1.6437201185807124,Sometimes,Public_Transportation,Obesity_Type_II
Female,23.09464935804393,1.6547324679021966,80.0,yes,yes,2.0,3.0,Always,no,2.0946493580439363,no,0.0,1.810701283912128,no,Public_Transportation,Overweight_Level_II
Female,18.61172074623435,1.5061172074623437,58.611720746234354,yes,yes,2.611720746234352,3.0,Frequently,no,1.0,no,0.6117207462343522,1.2234414924687045,Sometimes,Walking,Overweight_Level_I
Female,20.0,1.54,39.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,3.0,2.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,25.593851751684824,1.575738244622213,105.60456570379718,yes,yes,3.0,3.0,Sometimes,yes,1.050768531039397,no,0.1015370620787938,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,20.21380455066648,1.76,78.78619544933352,yes,yes,2.60690227533324,1.0,Sometimes,no,2.3930977246667604,no,3.0,0.3930977246667604,Sometimes,Walking,Overweight_Level_I
Male,18.0,1.7,79.09845332941224,no,no,2.0984533294122407,1.901546670587759,Sometimes,no,1.4507733352938796,no,0.5492266647061205,0.4507733352938795,no,Public_Transportation,Overweight_Level_II
Male,33.47617891539015,1.75,119.6719602410244,yes,no,2.8359801205122057,3.0,Sometimes,no,2.8359801205122057,no,0.0,1.6719602410244117,no,Automobile,Obesity_Type_II
Male,22.0,1.84,84.0,yes,yes,3.0,3.0,Frequently,no,2.0,yes,3.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.29329554394789,1.7853352228026054,121.76676114013028,yes,yes,2.353352228026053,2.2932955439478944,Frequently,yes,1.6466477719739472,no,1.2932955439478944,0.6466477719739472,Sometimes,Public_Transportation,Obesity_Type_II
Male,27.0,1.6421565364278043,78.0,yes,yes,2.035942273796742,1.0718845475934842,Sometimes,no,2.035942273796742,no,0.035942273796742,0.035942273796742,Frequently,Automobile,Overweight_Level_II
